x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,y
210000,0,24,1,210000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,1,1,1,1,6,6,1,5,5,5,5,5,2,2,173,120,173,1,1,1,0,0,0,1,1,1,0,1,4,4,3,2,4,3,1,1,7,0,0,1,1,2,1,-1,0,1,-1,1,1
650000,1,38,1,650000,0,0,0,1,99998,1,2,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2011,5,3,2,5,3,6,6,1,5,4,7,5,7,5,3,170,216,170,2,1,1,0,0,0,1,3,0,1,1,4,4,3,3,3,3,1,1,6,1,0,3,3,1,-1,1,0,1,-1,8,1
610000,0,70,0,610000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,1,2,1,1,6,1,5,5,3,1,1,3,1,4,150,115,145,2,1,1,0,0,0,3,5,0,0,1,4,4,4,4,4,4,2,0,4,1,0,1,-999,-999,-999,-999,0,1,2,8,1
330000,0,24,0,360000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,3,3,3,3,4,4,4,4,4,4,-999,4,-999,4,1,-999,3,2,2,1,99998,3,1,2,3,3,3,2,4,1,2,155,100,150,2,1,2,0,0,0,2,3,0,0,1,4,4,3,4,4,4,1,1,7,0,0,1,1,1,1,-1,0,0,-1,8,0
130000,0,50,1,130000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,2,1,3,3,3,3,4,4,3,2,4,2,2,172,138,165,2,1,1,0,0,0,2,2,0,1,1,4,4,3,3,3,4,2,0,4,0,0,2,1,1,-1,-1,-1,1,1,8,0
440000,0,42,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,4,4,2,5,3,4,5,5,3,3,158,98,158,3,1,1,0,0,-999,3,3,1,1,1,4,4,4,4,4,4,2,1,5,1,0,1,1,1,1,-1,0,0,0,1,1
440000,0,44,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,3,3,4,4,4,4,4,1,3,-999,3,-999,4,1,-999,2,2,2,1,99998,3,2,1,4,2,3,3,5,1,2,163,110,158,3,1,3,0,0,0,3,3,1,0,1,4,4,3,4,3,3,2,1,4,0,0,1,1,1,-1,1,0,1,-1,2,1
440000,0,52,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,3,2,4,3,4,1,2,3,4,3,5,5,2,163,125,160,2,1,1,0,0,1,3,4,0,0,1,4,4,3,3,3,3,2,0,6,0,0,1,1,1,1,0,-999,0,0,8,0
310000,1,64,0,140000,1,0,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,4,4,2,4,4,4,4,5,3,3,157,120,150,3,2,2,0,0,0,3,3,0,0,1,4,4,4,4,4,4,1,0,8,1,0,2,1,1,0,-999,0,1,-1,8,0
450000,0,42,1,450000,0,0,0,1,99998,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,3,2,3,3,1,1,5,4,2,1,5,1,3,172,140,175,1,1,1,0,0,15,3,1,1,1,1,4,3,4,3,3,3,2,0,6,0,0,2,2,1,-1,0,1,1,2,8,1
440000,0,42,1,440000,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,1,2,1,6,5,1,5,3,5,5,7,5,2,168,130,168,1,1,1,0,0,0,1,1,1,0,1,4,4,3,4,3,3,2,1,9,0,0,1,2,1,3,-1,1,1,-1,1,0
230000,1,23,1,230000,0,0,0,1,99998,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3,3,3,3,2,3,1,3,1,2,-999,3,-999,4,1,-999,2,1,2,2,3,5,3,1,3,3,3,3,5,3,2,178,180,180,3,2,1,1,0,0,3,2,1,1,1,4,4,3,3,4,3,1,1,6,0,0,2,1,1,-1,1,-1,1,-3,1,0
410000,0,64,1,410000,0,1,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,2,1,1,4,2,2,1,5,2,3,173,120,170,4,4,1,0,0,0,3,2,1,1,1,4,4,3,3,4,3,1,1,-999,0,0,1,1,1,1,-999,0,1,2,8,1
440000,0,17,0,440000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,1,99998,4,4,1,1,4,5,5,6,5,2,158,80,152,2,1,1,0,0,2,2,2,0,0,1,4,4,3,1,3,3,2,0,5,0,0,2,1,1,-999,-999,0,0,0,2,1
350000,0,41,0,350000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,1,2,1,4,1,1,3,1,1,1,2,1,1,154,140,150,3,3,1,0,0,-999,4,3,0,1,1,1,2,3,2,3,3,1,1,5,1,0,1,2,1,-999,-999,0,0,-1,8,1
330000,1,39,0,330000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,4,4,3,1,2,5,2,1,1,4,5,0,0,2,4,135,80,133,1,1,1,0,0,0,3,3,0,0,1,2,3,3,4,4,4,2,0,8,1,1,1,1,1,-999,-1,2,0,2,8,1
330000,1,20,1,330000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,3,1,1,5,5,1,4,3,1,1,6,5,3,175,125,173,1,1,1,0,0,0,2,2,0,0,1,4,4,4,4,4,4,1,1,6,1,0,3,2,1,-999,1,0,1,-1,2,0
610000,1,47,0,610000,0,0,0,2,2,2,2,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,2,3,4,4,2,4,3,5,3,6,6,3,157,108,150,2,1,3,0,0,0,2,2,0,0,1,4,4,2,3,3,3,1,0,7,0,0,2,2,2,-999,1,0,1,-1,8,0
650000,1,20,0,420000,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,2,3,4,4,2,4,4,3,3,6,3,3,162,130,160,1,2,2,0,0,0,2,2,0,0,1,4,4,4,3,4,4,1,0,7,1,0,3,1,1,0,1,-2,1,-1,2,0
350000,0,18,1,350000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,1,3,5,6,1,5,5,6,6,9,6,3,167,102,160,1,1,1,0,0,0,3,3,0,0,1,4,4,3,3,3,3,3,1,4,0,0,2,2,2,-999,1,2,0,-1,2,1
420000,0,40,1,420000,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,99998,3,3,3,3,2,4,3,6,2,2,168,105,165,3,1,1,0,0,0,3,2,1,1,1,4,4,3,3,3,3,1,1,8,0,0,3,1,1,-1,1,0,1,-1,8,0
510000,1,41,0,510000,1,0,1,2,2,1,1,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,2,2,2,3,3,1,1,-999,-999,1,1,2,2,3,0,-999,4,2,2,2,3,4,4,2,4,4,6,3,7,2,3,156,108,156,1,1,2,0,0,0,2,2,0,0,1,4,4,3,3,3,3,2,1,8,0,0,3,3,1,1,0,0,0,-1,2,0
610000,1,24,0,610000,0,0,0,2,2,1,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,2,1,1,3,3,1,1,2,3,1,1,1,1,1,1,-999,2,2,2,2,3,5,3,3,4,4,5,3,8,5,2,158,100,150,3,3,2,0,0,0,2,3,0,0,1,3,3,3,2,3,3,1,1,8,0,0,4,4,3,2,1,0,1,-1,5,0
420000,0,25,0,420000,0,0,0,2,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,4,4,2,3,3,3,3,4,1,3,155,90,155,2,1,1,0,0,-999,3,2,0,0,1,4,4,4,2,4,3,2,1,8,0,0,4,2,2,-999,0,0,0,-1,4,0
440000,0,30,0,440000,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,2,4,3,5,5,3,3,3,5,6,8,5,2,158,86,155,2,1,1,1,0,0,3,3,0,0,1,1,2,2,2,2,2,2,1,5,0,0,3,1,1,-1,-999,-2,1,0,8,0
210000,0,45,1,210000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,3,3,1,1,1,4,4,4,4,4,4,4,4,1,-999,2,2,2,2,1,5,1,1,3,2,5,4,7,2,3,170,130,170,2,1,1,0,0,0,2,2,1,1,1,4,4,4,2,4,3,1,1,5,0,1,2,1,1,-1,-1,1,1,-1,8,1
330000,0,55,0,330000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,2,2,4,2,3,4,5,4,1,3,155,105,145,2,4,4,0,0,0,3,2,0,0,1,4,4,3,3,3,3,2,0,6,0,1,1,1,1,1,-1,1,1,1,8,0
340000,1,50,1,340000,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,3,3,3,1,2,2,-999,-999,-999,2,-999,2,2,2,1,-999,3,2,2,1,3,5,5,1,4,3,8,7,8,2,3,165,147,164,2,2,2,0,0,0,3,2,0,0,1,4,4,3,4,4,4,1,0,5,1,0,2,1,1,1,2,0,1,-1,2,0
650000,0,20,1,650000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,2,2,1,1,3,3,3,3,3,1,1,3,1,3,165,130,160,2,1,1,0,0,0,3,3,0,0,2,2,2,2,3,1,3,1,0,4,0,1,2,1,1,-1,-1,0,1,0,8,0
450000,0,52,1,450000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,4,2,4,4,4,2,3,4,2,3,155,70,155,2,3,4,1,0,0,1,3,1,1,1,4,4,3,4,4,3,2,1,5,0,0,1,1,1,1,-1,0,1,0,10,1
330000,0,41,0,330000,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,1,1,3,3,4,1,5,1,6,4,156,80,90,2,5,4,0,0,-999,4,2,0,0,1,4,4,3,3,3,3,1,1,4,0,0,2,2,1,-999,-1,-1,1,1,8,1
320000,0,71,1,320000,0,1,0,99998,99998,99998,99998,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,1,1,1,5,5,1,4,4,5,4,6,2,3,165,110,150,3,1,2,0,1,0,2,2,1,1,1,4,4,3,4,3,3,2,1,6,0,0,1,1,1,-1,-1,-1,0,0,8,1
360000,0,49,0,360000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,2,1,4,6,6,2,3,5,5,6,3,4,3,162,110,159,4,1,3,0,0,0,1,3,0,0,1,4,4,4,4,4,4,2,1,4,0,0,2,1,1,-1,-999,-4,1,0,8,1
620000,0,50,1,620000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,1,1,1,1,1,3,1,2,1,2,4,5,3,160,120,164,4,1,4,0,0,15,2,2,1,1,1,4,4,4,4,4,4,1,1,6,0,0,2,1,1,2,-1,-1,0,0,8,1
440000,0,18,1,440000,0,0,0,99999,99999,99999,99999,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,1,99998,6,6,1,4,4,5,3,7,4,3,168,95,168,2,3,2,1,0,2,2,2,0,0,1,4,4,4,3,3,3,2,0,5,1,0,2,2,2,-999,-999,0,1,-1,2,1
650000,1,32,1,320000,1,1,1,1,2,1,2,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,3,2,3,1,2,3,-999,-999,4,1,1,4,4,4,1,-999,3,2,2,2,1,6,5,3,4,3,3,2,4,2,3,180,170,177,2,1,1,0,0,0,3,3,1,0,1,4,4,3,4,4,4,1,0,7,0,0,4,1,1,-1,1,0,1,-1,2,0
510000,1,26,0,510000,0,0,1,1,1,1,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,2,2,2,99998,4,5,1,4,4,6,3,8,0,2,158,110,158,2,2,2,1,1,5,2,3,0,0,1,4,3,4,2,4,4,2,1,-999,0,0,4,4,4,1,0,0,1,-1,2,0
510000,0,64,0,510000,0,0,0,1,99998,1,99998,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,4,3,3,5,2,6,4,7,2,3,160,97,158,3,4,3,0,0,20,4,2,0,0,1,4,4,4,4,4,4,2,1,5,0,0,1,1,1,0,0,-1,1,0,8,0
210000,1,53,0,210000,0,0,0,1,2,1,2,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,6,4,1,5,4,5,3,7,2,3,166,140,158,1,1,1,0,0,0,2,2,0,1,1,4,4,4,4,4,3,1,1,6,1,1,2,2,1,1,3,2,1,2,1,1
450000,0,47,0,450000,0,0,0,1,1,1,99998,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,4,1,1,1,6,2,3,4,4,2,1,3,2,3,148,80,160,3,3,3,1,0,3,3,2,0,0,1,4,2,3,2,3,3,2,1,-999,0,0,1,-999,1,1,-1,0,1,1,8,0
130000,0,59,0,130000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,3,5,2,4,3,5,3,6,2,3,157,110,255,3,3,3,0,1,6,2,2,0,0,1,4,4,4,4,4,4,1,0,2,0,0,1,1,1,-1,-999,0,1,1,8,1
610000,0,47,0,610000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,4,3,3,1,3,5,1,4,2,5,4,7,2,3,170,124,168,3,3,3,0,1,30,2,2,0,0,1,4,4,3,3,3,3,2,0,7,0,0,2,2,1,2,-999,2,1,1,5,1
620000,0,36,1,620000,0,0,0,99998,99998,99998,99998,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,6,6,1,1,5,6,3,6,3,2,175,150,170,3,4,1,1,0,30,2,1,1,0,1,2,1,3,1,1,1,1,1,4,0,0,1,-999,-999,1,0,1,1,0,8,0
440000,0,60,0,440000,0,0,0,1,99998,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,3,2,1,3,1,4,3,4,-999,4,-999,4,1,-999,1,0,0,0,1,2,2,3,4,2,1,1,2,1,2,150,95,153,3,3,3,0,0,0,2,4,0,0,1,4,4,4,4,4,4,2,0,3,0,0,1,1,1,-1,0,0,0,-2,8,0
510000,1,30,0,510000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,3,1,1,3,3,3,1,1,1,1,3,168,100,168,3,1,3,0,0,30,3,3,0,0,1,4,4,2,2,3,3,2,1,6,0,0,1,1,1,-999,-1,0,1,0,2,0
440000,1,48,1,440000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,3,3,3,3,3,1,-999,1,1,-999,2,2,4,1,-999,3,2,2,2,1,4,4,1,4,5,4,3,6,3,3,168.5,148,170,1,1,1,0,0,0,3,3,1,0,1,1,4,3,3,3,3,2,0,5,0,0,1,1,1,1,-1,0,1,0,2,1
440000,0,32,1,430000,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,1,2,99998,4,3,4,3,2,5,3,7,2,1,180,180,180,4,1,3,0,0,2,5,1,1,1,1,4,4,4,4,4,4,1,0,7,1,0,3,2,1,0,-1,0,1,-3,8,1
320000,1,61,0,340000,0,0,0,99998,99998,99998,99998,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,1,1,1,4,3,2,3,4,3,1,3,154,137,156,4,4,4,1,0,-999,1,3,0,0,1,4,4,4,4,4,4,1,0,4,1,0,1,1,1,-999,-1,0,1,-2,8,1
110000,1,57,0,120000,0,0,0,1,99998,1,99998,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,3,2,1,1,5,4,1,5,3,4,4,6,2,3,155,120,150,2,2,2,0,0,0,2,2,0,0,1,4,4,3,3,3,3,1,1,7,0,0,2,1,1,-999,-999,0,0,0,8,0
510000,0,57,0,510000,0,0,0,1,99998,1,99998,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,5,5,1,5,4,1,4,4,6,4,6,2,3,155,110,148,3,3,3,1,0,90,2,3,0,0,1,4,4,4,4,4,4,2,1,8,1,0,1,1,1,-1,-1,0,1,1,8,1
440000,0,18,0,440000,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,5,2,1,99998,6,6,2,5,3,2,1,5,1,2,164,110,163,2,2,1,0,0,5,2,3,0,0,1,1,3,3,3,3,3,2,1,5,0,0,2,2,1,-999,-999,0,1,0,1,1
430000,1,60,1,430000,0,0,0,2,99998,2,99998,2,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,1,0,0,0,3,4,5,1,2,4,4,3,5,2,3,168,130,157.5,3,4,1,0,0,0,2,3,1,0,1,4,4,4,4,4,4,1,0,7,0,0,1,1,1,1,-999,0,1,1,7,1
410000,0,43,1,410000,0,0,0,99999,1,99999,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,99999,99999,99999,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,2,1,3,3,3,3,3,4,4,0,3,3,165,120,140,2,2,2,0,0,18,2,2,1,0,1,4,4,4,3,3,3,2,0,6,0,0,2,1,1,-1,0,0,1,-1,8,1
150000,1,57,0,150000,0,0,0,99999,99999,99999,99999,99999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99999,99999,99999,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,1,2,4,1,1,3,2,1,1,1,2,1,4,158,72,158,5,4,2,1,1,1,2,2,0,0,1,2,3,2,2,3,3,1,0,8,0,0,1,-999,-999,-999,-1,0,1,0,8,0
440000,1,63,0,440000,0,0,0,1,99998,1,99998,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,1,1,2,1,5,4,1,5,3,0,0,0,0,2,145,106,140,3,3,1,0,0,-999,1,3,0,0,1,4,4,4,3,4,3,4,1,5,0,1,1,3,1,-999,-999,1,0,-1,8,0
340000,0,44,0,340000,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,1,1,2,1,3,3,1,1,3,4,4,5,2,3,158,90,167,2,1,1,0,0,0,3,2,0,0,1,4,4,3,3,3,3,1,1,5,1,0,-999,1,1,-1,-999,0,1,1,2,0
340000,0,61,0,340000,0,0,0,1,99998,1,99998,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,3,3,3,1,3,4,2,2,3,3,3,3,4,2,3,150,91,148,4,3,2,0,0,0,2,2,0,1,1,4,4,3,3,3,3,1,1,6,0,0,1,1,1,0,0,1,0,1,8,1
